CustomerID,Recency,Frequency,Monetary,AOV,UniqueProducts,Lifespan,AvgDaysBetweenOrders,CLTV,CLTV_Tier,Churned,Log_Recency,Log_Frequency,Log_Monetary,Log_AOV,Log_CLTV
16014,38,3,647.38,4.495694444444444,122,253,126.5,22.835664383561642,Mid,0,3.6635616461296463,1.3862943611198906,6.474476944228489,1.7039649573855318,3.1711829625524133
16015,4,3,606.15,3.3674999999999997,145,45,22.5,11.348013698630137,Low,0,1.6094379124341003,1.3862943611198906,6.408775877499828,1.4741907630260744,2.513495216019775
16016,3,8,1462.1100000000001,6.2751502145922755,154,363,51.857142857142854,100.12732835557648,High,0,1.3862943611198906,2.1972245773362196,7.288319586163576,1.984464460898309,4.6163803996434
16017,47,1,191.93,6.191290322580645,25,0,0.0,6.191290322580645,Low,0,3.871201010907891,0.6931471805599453,5.262327428814881,1.9728706163523413,1.9728706163523413
16018,39,2,408.9,14.603571428571428,26,141,141.0,40.48990215264188,Mid,0,3.6888794541139363,1.0986122886681098,6.015913227510292,2.747499825782186,3.7254500760060565
16019,47,9,3658.74,23.30407643312102,131,317,39.625,391.8915647849228,High,0,3.871201010907891,2.302585092994046,8.205147385620709,3.1906440907267233,5.973533657219474
16020,17,3,826.01,18.355777777777778,41,48,24.0,62.30906484018265,Mid,0,2.8903717578961645,1.3862943611198906,6.717816786849013,2.9629909680725333,4.148028523323622
16022,260,1,602.78,8.037066666666666,67,0,0.0,8.037066666666666,Low,1,5.564520407322694,0.6931471805599453,6.403209893173297,2.2013346379720224,2.2013346379720224
16023,46,3,692.11,6.991010101010101,88,220,110.0,33.61430884184309,Mid,0,3.8501476017100584,1.3862943611198906,6.541188716752335,2.078317172439844,3.54426714691759
16024,12,1,245.48,3.8965079365079363,60,0,0.0,3.8965079365079363,Low,0,2.5649493574615367,0.6931471805599453,5.507280854288412,1.588522285030648,1.588522285030648
16025,30,1,439.65999999999997,15.702142857142857,28,0,0.0,15.702142857142857,Low,0,3.4339872044851463,0.6931471805599453,6.0882736030360425,2.8155370259900434,2.8155370259900434
16026,43,1,236.09,7.3778125,30,0,0.0,7.3778125,Low,0,3.784189633918261,0.6931471805599453,5.468439815884993,2.125586842231437,2.125586842231437
16027,137,3,123.95,17.70714285714286,7,81,40.5,64.91001956947164,Mid,1,4.927253685157205,1.3862943611198906,4.827913657280962,2.9289054218984076,4.188290471976611
16029,39,24,2665.25,85.9758064516129,10,335,14.565217391304348,3957.2425983208127,High,0,3.6888794541139363,3.2188758248682006,7.88842826978556,4.4656299932182195,8.283555417442528
16030,310,1,331.24,11.422068965517242,28,0,0.0,11.422068965517242,Low,1,5.739792912179234,0.6931471805599453,5.805857599322498,2.5194746460068425,2.5194746460068425
16031,92,2,508.99,5.141313131313131,90,154,154.0,14.621049398090495,Low,1,4.532599493153256,1.0986122886681098,6.234391117682998,1.8150385843278967,2.7486193251312088
16033,6,20,8504.2,7.59982126899017,527,364,19.157894736842106,303.5764221969224,High,0,1.9459101490553132,3.044522437723423,9.048433020132546,2.1517414203679377,5.718922031676906
16034,196,3,437.70000000000005,19.895454545454548,18,136,68.0,81.92566625155668,Mid,1,5.2832037287379885,1.3862943611198906,6.083815808172169,3.0395316494538664,4.417944619188018
16036,87,2,728.6800000000001,13.494074074074076,54,176,176.0,40.001611364789454,Mid,0,4.477336814478207,1.0986122886681098,6.592606081871903,2.673739881345624,3.7136113675122515
16037,270,3,715.22,18.821578947368423,36,88,44.0,70.07815284787311,Mid,1,5.602118820879701,1.3862943611198906,6.573987382335002,2.986771190076355,4.263780016002711
16038,8,3,471.78,18.145384615384614,24,194,97.0,83.36934246575342,Mid,0,2.1972245773362196,1.3862943611198906,6.1586301640127346,2.9520616743270787,4.435204094686854
16040,65,3,1196.73,19.9455,53,203,101.5,93.1154301369863,High,0,4.189654742026425,1.3862943611198906,7.088183377648448,3.0419238261598998,4.544522009099717
16042,22,5,1146.42,16.859117647058824,65,310,77.5,155.88910153102336,High,0,3.1354942159291497,1.791759469228055,7.045271222728774,2.8825141703678536,5.055539196083762
16043,38,4,622.14,19.441875,26,280,93.33333333333333,137.4247602739726,High,0,3.6635616461296463,1.6094379124341003,6.434771212643022,3.0175854930266293,4.930326930895883
16045,120,4,1285.3,15.867901234567901,69,170,56.666666666666664,93.03372230678167,High,1,4.795790545596741,1.6094379124341003,7.159525159084669,2.8254124806720036,4.543653465879832
16048,373,2,256.44,32.055,8,0,0.0,64.11,Mid,1,5.924255797414532,1.0986122886681098,5.550786683244073,3.4981728407855415,4.176078147248771
16049,40,3,1069.39,3.4608090614886735,245,34,17.0,11.349557387950528,Low,0,3.713572066704308,1.3862943611198906,6.975778347028381,1.495330153501498,2.513620223399407
16050,174,1,115.34,14.4175,8,0,0.0,14.4175,Low,1,5.1647859739235145,0.6931471805599453,4.756516938482616,2.7355032278835107,2.7355032278835107
16052,54,1,343.34,10.404242424242424,33,0,0.0,10.404242424242424,Low,0,4.007333185232471,0.6931471805599453,5.841629541348326,2.4339854286500184,2.4339854286500184
16053,33,2,1152.5,15.574324324324325,73,89,89.0,38.74379859311366,Mid,0,3.5263605246161616,1.0986122886681098,7.050556077613808,2.807854770494374,3.682453818693344
16054,145,1,752.0,10.898550724637682,69,0,0.0,10.898550724637682,Low,1,4.983606621708336,0.6931471805599453,6.6240652277998935,2.476416604855169,2.476416604855169
16055,221,1,93.9,15.65,6,0,0.0,15.65,Low,1,5.402677381872279,0.6931471805599453,4.552823705615882,2.8124102164264526,2.8124102164264526
16056,45,1,585.8,9.012307692307692,63,0,0.0,9.012307692307692,Low,0,3.828641396489095,0.6931471805599453,6.374684046268826,2.3038151054492455,2.3038151054492455
16057,16,7,2182.7200000000003,18.655726495726498,106,268,44.666666666666664,226.47540850017566,High,0,2.833213344056216,2.0794415416798357,7.688785123517611,2.9783687205782408,5.42704213804365
16059,66,6,1447.1100000000001,8.08441340782123,125,301,60.2,88.50771500727025,High,0,4.204692619390966,1.9459101490553132,7.278014536911155,2.206560132655304,4.49432482276425
16062,10,4,815.32,14.057241379310346,45,355,118.33333333333333,110.91741143127066,High,0,2.3978952727983707,1.6094379124341003,6.704806434953446,2.7118590302484966,4.717761201348425
16063,260,1,335.32,14.57913043478261,23,0,0.0,14.57913043478261,Low,1,5.564520407322694,0.6931471805599453,5.818063087688587,2.745932225969895,2.745932225969895
16065,365,1,331.29,4.538219178082192,70,0,0.0,4.538219178082192,Low,1,5.902633333401366,0.6931471805599453,5.80600808161854,1.7116730010841057,1.7116730010841057
16066,17,5,1298.59,13.526979166666665,72,107,26.75,87.46211187214612,High,0,2.8903717578961645,1.791759469228055,7.169804109090056,2.6760075527785228,4.4825743459077065
16070,22,2,852.15,25.82272727272727,32,9,9.0,52.918904109589036,Mid,0,3.1354942159291497,1.0986122886681098,6.748935381973274,3.2892495607048073,3.987481142020451
16071,45,1,326.24,15.535238095238096,21,0,0.0,15.535238095238096,Low,0,3.828641396489095,0.6931471805599453,5.790693846645498,2.805493745800184,2.805493745800184
16072,288,1,369.1,23.06875,16,0,0.0,23.06875,Mid,1,5.666426688112432,0.6931471805599453,5.9137732393921105,3.180914318581082,3.180914318581082
16076,3,9,2121.4500000000003,16.971600000000002,69,205,25.625,238.53235068493154,High,0,1.3862943611198906,2.302585092994046,7.6603263607819985,2.888792734116247,5.478688483657771
16078,284,1,79.2,79.2,1,0,0.0,79.2,Mid,1,5.652489180268651,0.6931471805599453,4.384523514872469,4.384523514872469,4.384523514872469
16079,17,3,555.64,39.68857142857143,13,23,11.5,126.56848532289628,High,0,2.8903717578961645,1.3862943611198906,6.321918711403632,3.7059472527359683,4.8486533601779644
16080,82,2,217.16,21.716,10,192,192.0,66.27842191780823,Mid,0,4.418840607796598,1.0986122886681098,5.385228738537333,3.1230695220151863,4.2088395599468065
16081,56,5,2730.4,12.243946188340807,172,310,77.5,113.21457091958965,High,0,4.04305126783455,1.791759469228055,7.912569577244324,2.5835405565795546,4.738078880322679
16083,101,2,874.94,33.651538461538465,26,259,259.0,115.06060273972605,High,1,4.624972813284271,1.0986122886681098,6.775297595439944,3.5453421246946597,4.754112492094885
16084,299,1,423.43,11.444054054054055,37,0,0.0,11.444054054054055,Low,1,5.703782474656201,0.6931471805599453,6.050747092271707,2.521242922810435,2.521242922810435
16085,23,5,927.0,5.6871165644171775,121,297,74.25,51.57357761156399,Mid,0,3.1780538303479458,1.791759469228055,6.833031732786201,1.900182774416427,3.9622136667589523
16086,59,5,1121.39,28.753589743589746,24,307,76.75,264.6905795574289,High,0,4.0943445622221,1.791759469228055,7.023215619268875,3.3929497883624418,5.582332396952532
16091,155,2,315.06,17.503333333333334,16,43,43.0,39.1307397260274,Mid,1,5.049856007249537,1.0986122886681098,5.755932068980957,2.91795089603396,3.6921426173515814
16092,115,3,792.36,15.8472,36,139,69.5,65.64648328767124,Mid,1,4.7535901911063645,1.3862943611198906,6.6762770908778695,2.8241844708834316,4.199402281356755
16093,107,1,17.0,17.0,1,0,0.0,17.0,Low,1,4.68213122712422,0.6931471805599453,2.8903717578961645,2.8903717578961645,2.8903717578961645
16094,12,4,986.78,16.72508474576271,46,207,69.0,104.84107917343859,High,0,2.5649493574615367,1.6094379124341003,6.895460000887986,2.874980853549933,4.661938716026814
16096,264,1,195.62,17.783636363636365,11,0,0.0,17.783636363636365,Low,1,5.579729825986222,0.6931471805599453,5.281272931938778,2.9329860846229288,2.9329860846229288
16097,240,1,170.1,18.9,9,0,0.0,18.9,Low,1,5.484796933490655,0.6931471805599453,5.1422481808981475,2.990719731730447,2.990719731730447
16098,88,7,1371.01,23.237457627118644,28,286,47.666666666666664,290.11806686788947,High,0,4.48863636973214,2.0794415416798357,7.224032096889006,3.1878992723307755,5.673728912954465
16099,50,3,731.9,18.766666666666666,29,175,87.5,83.2931506849315,Mid,0,3.9318256327243257,1.3862943611198906,6.597009266931805,2.98399701733557,4.434300612417839
16101,71,1,1278.2,17.042666666666666,75,0,0.0,17.042666666666666,Low,0,4.276666119016055,0.6931471805599453,7.1539901615197445,2.8927393233702428,2.8927393233702428
16102,42,3,1712.54,31.137090909090908,40,86,43.0,115.42050410958902,High,0,3.7612001156935624,1.3862943611198906,7.446316685074877,3.4700108431166954,4.7572086719286055
16103,7,6,1380.68,30.014782608695654,28,226,45.2,291.59566885050623,High,0,2.0794415416798357,1.9459101490553132,7.231055429035664,3.4344639491693587,5.678791686188384
16104,62,1,251.51000000000002,8.9825,27,0,0.0,8.9825,Low,0,4.143134726391533,0.6931471805599453,5.531450851891594,2.3008335599552394,2.3008335599552394
16105,249,1,165.6,15.054545454545455,11,0,0.0,15.054545454545455,Low,1,5.521460917862246,0.6931471805599453,5.115595729732743,2.775992015371489,2.775992015371489
16106,66,1,108.38,18.063333333333333,6,0,0.0,18.063333333333333,Low,0,4.204692619390966,0.6931471805599453,4.694828057918627,2.947766769259115,2.947766769259115
16107,29,6,1052.3,55.38421052631579,11,154,30.8,472.5107714491709,High,0,3.4011973816621555,1.9459101490553132,6.959683371842496,4.032189164102072,6.160174660940083
16108,85,1,828.58,17.62936170212766,47,0,0.0,17.62936170212766,Low,0,4.454347296253507,0.6931471805599453,6.7209195486208575,2.9247389221976507,2.9247389221976507
16109,219,2,339.71999999999997,28.31,12,89,89.0,70.42597260273972,Mid,1,5.393627546352362,1.0986122886681098,5.831061025614958,3.377928754722801,4.268661565143336
16110,45,3,1311.98,3.727215909090909,282,266,133.0,19.3304649750934,Low,0,3.828641396489095,1.3862943611198906,7.180054641894324,1.553336426480056,3.01212049875566
16112,143,2,100.7,8.391666666666667,12,189,189.0,25.473881278538816,Mid,1,4.969813299576001,1.0986122886681098,4.622027303054514,2.2398227712577303,3.276158634826542
16113,183,1,110.15,4.07962962962963,27,0,0.0,4.07962962962963,Low,1,5.214935757608986,0.6931471805599453,4.710880640410205,1.6252383513792832,1.6252383513792832
16114,171,1,135.75000000000003,16.968750000000004,8,0,0.0,16.968750000000004,Low,1,5.147494476813453,0.6931471805599453,4.918154441302091,2.888634137997624,2.888634137997624
16115,10,8,1667.97,5.873133802816901,169,282,40.285714285714285,83.28586455720625,Mid,0,2.3978952727983707,2.1972245773362196,7.419961948665055,1.9276201598412708,4.434214170724971
16116,212,1,572.33,17.8853125,32,0,0.0,17.8853125,Low,1,5.3612921657094255,0.6931471805599453,6.351461467169,2.938384503552002,2.938384503552002
16117,190,1,232.21,7.740333333333334,30,0,0.0,7.740333333333334,Low,1,5.25227342804663,0.6931471805599453,5.451939335203601,2.167948327765502,2.167948327765502
16119,8,2,423.36,26.46,14,64,64.0,62.199123287671235,Mid,0,2.1972245773362196,1.0986122886681098,6.050582151591071,3.312730400339825,4.146290429026076
16120,59,4,770.5,33.5,20,0,0.0,134.0,High,0,4.0943445622221,1.6094379124341003,6.648336671803215,3.5409593240373143,4.90527477843843
16121,57,2,854.36,4.0490995260663505,169,158,158.0,11.603720833603843,Low,0,4.060443010546419,1.0986122886681098,6.751522432950554,1.619209915717823,2.5339920746179865
16122,73,4,420.65999999999997,14.021999999999998,20,293,97.66666666666667,101.11206575342464,High,0,4.30406509320417,1.6094379124341003,6.044199302091847,2.70951579326382,4.626070894029978
16123,52,1,307.78000000000003,19.236250000000002,16,0,0.0,19.236250000000002,Low,0,3.970291913552122,0.6931471805599453,5.732629049213781,3.0074755505735786,3.0074755505735786
16124,317,1,113.4,16.2,7,0,0.0,16.2,Low,1,5.762051382780177,0.6931471805599453,4.739701078945697,2.8449093838194073,2.8449093838194073
16125,367,1,289.35,22.25769230769231,13,0,0.0,22.25769230769231,Mid,1,5.908082938168931,0.6931471805599453,5.671087091818059,3.1466359292576853,3.1466359292576853
16126,29,4,5965.33,52.790530973451325,55,267,89.0,365.62866383804095,High,0,3.4011973816621555,1.6094379124341003,8.693887276987805,3.985097447466238,5.904349520668863
16127,39,1,656.25,16.40625,40,0,0.0,16.40625,Low,0,3.6888794541139363,0.6931471805599453,6.488064463609991,2.8568293371275573,2.8568293371275573
16128,18,5,1829.22,20.786590909090908,75,264,66.0,179.1063792029888,High,0,2.9444389791664403,1.791759469228055,7.512191457189028,3.0812946846326827,5.193547671893263
16131,52,6,2613.32,40.833125,47,188,37.6,371.1898869863014,High,0,3.970291913552122,1.9459101490553132,7.8687593044423,3.733688489811647,5.9194041729263365
16133,4,31,7730.03,29.616973180076627,171,314,10.466666666666667,1707.9662149792682,High,0,1.6094379124341003,3.4657359027997265,8.952997379794125,3.421554534268224,7.443643914037368
16134,22,2,618.09,17.659714285714287,34,337,337.0,67.92942152641879,Mid,0,3.1354942159291497,1.0986122886681098,6.428250657915328,2.9263668837111,4.233083104673441
16135,263,1,504.8,25.240000000000002,20,0,0.0,25.240000000000002,Mid,1,5.575949103146316,0.6931471805599453,6.226141334235865,3.2672849640758885,3.2672849640758885
16136,60,3,679.14,18.865,34,217,108.5,90.2418904109589,High,0,4.110873864173311,1.3862943611198906,6.522298659332231,2.988959389266562,4.513514116304562
16139,19,3,635.4100000000001,20.49709677419355,25,187,93.5,92.99504728236855,High,0,2.995732273553991,1.3862943611198906,6.455843009727984,3.0679178922572987,4.543242092396476
16140,66,2,542.3,16.433333333333334,30,305,305.0,60.330593607305936,Mid,0,4.204692619390966,1.0986122886681098,6.297661653557477,2.8583840824027678,4.116278798497068
16141,88,1,586.5,20.224137931034484,29,0,0.0,20.224137931034484,Low,0,4.48863636973214,0.6931471805599453,6.375876246018314,3.0551391156380343,3.0551391156380343
16142,250,1,494.54,13.737222222222222,36,0,0.0,13.737222222222222,Low,1,5.5254529391317835,0.6931471805599453,6.2056480770506806,2.690376417320952,2.690376417320952
16143,3,6,2098.44,18.247304347826088,73,365,73.0,218.96765217391305,High,0,1.3862943611198906,1.9459101490553132,7.64942592148297,2.95737101704897,5.393480499968449
16144,247,1,175.2,175.2,1,0,0.0,175.2,High,1,5.5134287461649825,0.6931471805599453,5.171619713502079,5.171619713502079,5.171619713502079
16145,9,11,3581.15,16.972274881516586,126,351,35.1,366.229142374862,High,0,2.302585092994046,2.4849066497880004,8.183718457790782,2.888830286078515,5.905986019363162
16146,204,2,659.13,23.540357142857143,26,28,28.0,50.692385518590996,Mid,1,5.3230099791384085,1.0986122886681098,6.492436785321457,3.2003189926755256,3.94531048862846
16147,134,1,310.08,16.32,19,0,0.0,16.32,Low,1,4.90527477843843,0.6931471805599453,5.740050113826743,2.851861903134289,2.851861903134289
16149,5,2,251.24,15.7025,16,137,137.0,43.1926301369863,Mid,0,1.791759469228055,1.0986122886681098,5.530381015236806,2.815558408817495,3.7885580361989524
16150,43,5,2053.02,17.547179487179488,91,329,82.25,166.81839128907623,High,0,3.784189633918261,1.791759469228055,7.627554127539443,2.9203177282841386,5.122882390465077
16152,269,1,1359.66,61.802727272727275,22,0,0.0,61.802727272727275,Mid,1,5.598421958998375,0.6931471805599453,7.215725155130638,4.139998500440859,4.139998500440859
16153,50,5,1627.77,19.150235294117646,74,305,76.25,175.76243352135376,High,0,3.9318256327243257,1.791759469228055,7.395580407718998,3.0032159654519415,5.174806647543611
16156,9,9,3058.2400000000002,23.707286821705427,107,302,37.75,389.90367887862374,High,0,2.302585092994046,2.302585092994046,8.025921798085408,3.207098213150657,5.968461184058342
16157,16,3,476.45,29.778125,12,56,28.0,103.04047089041096,High,0,2.833213344056216,1.3862943611198906,6.168459442396212,3.42680421037593,4.644779966621832
16159,282,1,348.2,24.87142857142857,14,0,0.0,24.87142857142857,Mid,1,5.645446897643238,0.6931471805599453,5.855644823965447,3.253139215834054,3.253139215834054
16160,65,2,508.8,56.53333333333333,9,20,20.0,119.262100456621,High,0,4.189654742026425,1.0986122886681098,6.234018491942015,4.052364489981218,4.789673531421151
16161,2,19,5091.26,11.364419642857143,271,367,20.38888888888889,433.0310914872799,High,0,1.0986122886681098,2.995732273553991,8.535477018860794,2.514822964397322,6.07311617090604
16162,252,1,11.9,11.9,1,0,0.0,11.9,Low,1,5.53338948872752,0.6931471805599453,2.5572273113676265,2.5572273113676265,2.5572273113676265
16163,365,1,254.1,63.525,4,0,0.0,63.525,Mid,1,5.902633333401366,0.6931471805599453,5.541655625147766,4.1670527456046775,4.1670527456046775
16164,17,3,782.58,23.714545454545455,26,25,12.5,76.01648816936488,Mid,0,2.8903717578961645,1.3862943611198906,6.663873162518527,3.207391955108731,4.344019531000359
16168,11,24,2043.02,25.22246913580247,52,359,15.608695652173912,1200.7277361745307,High,0,2.4849066497880004,3.2188758248682006,7.622673736011537,3.2666166438409157,7.091515580431899
16169,8,4,1730.5700000000002,21.632125000000002,66,67,22.333333333333332,102.41181369863016,High,0,2.1972245773362196,1.6094379124341003,7.45678379040042,3.119370357137071,4.638719207952567
16170,51,6,1683.22,14.386495726495728,100,197,39.4,132.9075714787496,High,0,3.9512437185814275,1.9459101490553132,7.429057827599603,2.733490223840195,4.89714979686957
16171,59,1,73.19999999999999,24.399999999999995,3,0,0.0,24.399999999999995,Mid,0,4.0943445622221,0.6931471805599453,4.3067641501733345,3.2347491740244907,3.2347491740244907
16172,95,5,1114.71,16.39279411764706,51,146,36.5,114.74955882352941,High,1,4.564348191467836,1.791759469228055,7.017246252541847,2.856055989274779,4.751428881499291
16173,16,6,1390.87,16.961829268292682,68,82,16.4,124.63459204811225,High,0,2.833213344056216,1.9459101490553132,7.238403445728575,2.888248910042281,4.833377630510314
16174,126,3,539.2,26.96,19,25,12.5,86.41972602739726,Mid,1,4.844187086458591,1.3862943611198906,6.291939441358515,3.3307749173656096,4.470720955449444
16175,94,4,956.69,17.716481481481484,43,145,48.333333333333336,99.01814307458145,High,1,4.553876891600541,1.6094379124341003,6.86452413478986,2.929404498334616,4.605351600277339
16177,50,1,331.95,22.13,15,0,0.0,22.13,Mid,0,3.9318256327243257,0.6931471805599453,5.807992328556631,3.141130476243348,3.141130476243348
16178,138,1,150.1,21.442857142857143,7,0,0.0,21.442857142857143,Low,1,4.9344739331306915,0.6931471805599453,5.017941869278694,3.1109723962062623,3.1109723962062623
16179,61,1,177.58,17.758000000000003,10,0,0.0,17.758000000000003,Low,0,4.127134385045092,0.6931471805599453,5.185036680089071,2.9316203280867468,2.9316203280867468
16180,100,8,2813.43,24.67921052631579,77,152,21.714285714285715,279.6526431146359,High,1,4.61512051684126,2.1972245773362196,7.9425150333920875,3.2456817356044803,5.637117759176164
16181,73,1,163.94,16.394,10,0,0.0,16.394,Low,0,4.30406509320417,0.6931471805599453,5.105581771405209,2.8561253191675733,2.8561253191675733
16182,72,1,102.65,20.53,5,0,0.0,20.53,Low,0,4.290459441148391,0.6931471805599453,4.641019838881789,3.0694473113762717,3.0694473113762717
16183,67,1,338.71000000000004,22.58066666666667,15,0,0.0,22.58066666666667,Mid,0,4.219507705176107,0.6931471805599453,5.828092312472438,3.1604271672569206,3.1604271672569206
16184,64,6,1158.79,25.750888888888888,26,147,29.4,216.7307689497717,High,0,4.174387269895637,1.9459101490553132,7.055994233228931,3.2865677022811015,5.3832592947246045
16185,17,2,529.41,17.07774193548387,31,215,215.0,54.274467520989845,Mid,0,2.8903717578961645,1.0986122886681098,6.273650292389248,2.894681454215356,4.012311093426913
16186,23,12,3777.44,17.81811320754717,85,349,31.727272727272727,418.26190126647714,High,0,3.1780538303479458,2.5649493574615367,8.237066505017507,2.9348198744845977,6.038495787340311
16187,32,15,6055.04,22.261176470588236,154,252,18.0,564.4580499597099,High,0,3.4965075614664802,2.772588722239781,8.708811400115287,3.1467857249424878,6.337636110593593
16188,45,4,941.41,14.483230769230769,63,198,66.0,89.35954984193889,High,0,3.828641396489095,1.6094379124341003,6.848440424046457,2.7397575524081685,4.503796709758475
16189,16,2,125.58,15.6975,6,69,69.0,37.329945205479454,Mid,0,2.833213344056216,1.0986122886681098,4.840874519347159,2.815259007617654,3.6462314498448585
16190,40,1,94.99000000000001,23.747500000000002,4,0,0.0,23.747500000000002,Mid,0,3.713572066704308,0.6931471805599453,4.564244019375446,3.2087244738118255,3.2087244738118255
16191,3,11,3155.12,26.73830508474576,58,357,35.7,581.7962163919201,High,0,1.3862943611198906,2.4849066497880004,8.057098704056605,3.3228143129747876,6.3678375821790425
16193,237,1,300.53,16.696111111111108,18,0,0.0,16.696111111111108,Low,1,5.472270673671475,0.6931471805599453,5.708869513704758,2.873344904203073,2.873344904203073
16198,75,1,400.68100000000004,26.71206666666667,15,0,0.0,26.71206666666667,Mid,0,4.330733340286331,0.6931471805599453,5.995658241267267,3.321867938073821,3.321867938073821
16200,4,2,1034.22,5.8430508474576275,147,159,159.0,16.776759693522173,Low,0,1.6094379124341003,1.0986122886681098,6.9423692434981845,1.9232336625225623,2.877891969018399
16201,3,4,1794.0,16.766355140186917,70,106,35.333333333333336,86.54195365510178,Mid,0,1.3862943611198906,1.6094379124341003,7.492760300922379,2.877306508026523,4.472118148798413
16202,361,1,327.02,19.236470588235292,17,0,0.0,19.236470588235292,Low,1,5.8916442118257715,0.6931471805599453,5.793074582134963,3.0074864511620287,3.0074864511620287
16203,59,4,592.9,16.939999999999998,27,313,104.33333333333333,125.8665205479452,High,0,4.0943445622221,1.6094379124341003,6.386710955021814,2.88703285663065,4.8431355144429755
16204,23,1,405.71,7.117719298245614,45,0,0.0,7.117719298245614,Low,0,3.1780538303479458,0.6931471805599453,6.008100400759408,2.0940492401206345,2.0940492401206345
16205,31,4,731.14,7.537525773195876,72,148,49.333333333333336,42.375350374240924,Mid,0,3.4657359027997265,1.6094379124341003,6.595971752504656,2.144471243714709,3.7698913160266962
16206,55,4,537.0600000000001,8.524761904761906,52,272,90.66666666666667,59.509844748858455,Mid,0,4.02535169073515,1.6094379124341003,6.287970078106996,2.253894923824947,4.102806074920452
16207,25,1,344.38,19.13222222222222,18,0,0.0,19.13222222222222,Low,0,3.258096538021482,0.6931471805599453,5.844645260156524,3.0023216271117965,3.0023216271117965
16208,45,2,629.5600000000001,9.836875000000001,59,244,244.0,32.825517123287675,Mid,0,3.828641396489095,1.0986122886681098,6.446608313446694,2.3829546703168005,3.5212154621377025
16209,89,4,764.1800000000001,19.1045,31,157,52.333333333333336,109.2882082191781,High,0,4.499809670330265,1.6094379124341003,6.640111100266863,3.0009436706045243,4.703097014100114
16210,2,17,2198.5,29.70945945945946,59,372,23.25,1019.8077193631988,High,0,1.0986122886681098,2.8903717578961645,7.695985340788774,3.424570732847464,6.928349474634032
16211,89,1,534.27,24.285,22,0,0.0,24.285,Mid,0,4.499809670330265,0.6931471805599453,6.282771292488666,3.2302113345319463,3.2302113345319463
16212,19,2,675.39,16.88475,39,264,264.0,58.194563013698634,Mid,0,2.995732273553991,1.0986122886681098,6.516769832763749,2.883948394419268,4.080829696687498
16213,79,1,82.5,16.5,5,0,0.0,16.5,Low,0,4.382026634673881,0.6931471805599453,4.42484663185681,2.8622008809294686,2.8622008809294686
16214,171,3,801.15,21.6527027027027,31,98,49.0,82.39891521658645,Mid,1,5.147494476813453,1.3862943611198906,6.687295622797085,3.1202791694330623,4.423635302284743
16215,81,1,229.85,17.68076923076923,13,0,0.0,17.68076923076923,Low,0,4.406719247264253,0.6931471805599453,5.441768148952998,2.927494611330217,2.927494611330217
16216,267,1,702.48,20.661176470588234,34,0,0.0,20.661176470588234,Low,1,5.5909869805108565,0.6931471805599453,6.556039446868163,3.0755215554527697,3.0755215554527697
16217,235,2,304.25,20.283333333333335,13,46,46.0,45.67917808219178,Mid,1,5.4638318050256105,1.0986122886681098,5.721131112990814,3.0579242938104385,3.8432981997695923
16218,30,6,2251.78,30.429459459459462,56,343,68.6,354.14888707885973,High,0,3.4339872044851463,1.9459101490553132,7.719920288083406,3.447745652426124,5.872537101773865
16221,37,3,755.3,8.209782608695651,85,330,165.0,46.89697736748064,Mid,0,3.6375861597263857,1.3862943611198906,6.628438122861984,2.220266246155378,3.869052399450441
16222,318,1,814.82,6.035703703703704,119,0,0.0,6.035703703703704,Low,1,5.765191102784844,0.6931471805599453,6.70419374239565,1.9509977145195403,1.9509977145195403
16224,57,4,1214.0,13.195652173913043,86,192,64.0,80.54770696843359,Mid,0,4.060443010546419,1.6094379124341003,7.102499355774649,2.652935732787336,4.40118821056543
16225,45,5,1096.32,8.181492537313432,109,232,58.0,66.90891842159067,Mid,0,3.828641396489095,1.791759469228055,7.000626122386744,2.2171897771807565,4.218167372354644
16226,203,3,181.20000000000002,30.200000000000003,5,32,16.0,98.54301369863015,High,1,5.318119993844216,1.3862943611198906,5.205104984825858,3.4404180948154366,4.600589849229175
16227,225,1,314.22,52.370000000000005,6,0,0.0,52.370000000000005,Mid,1,5.420534999272286,0.6931471805599453,5.753270807747395,3.9772487903458535,3.9772487903458535
16229,87,2,935.6,20.33913043478261,45,125,125.0,54.60917212626564,Mid,0,4.477336814478207,1.0986122886681098,6.842256296749442,3.060542496907607,4.018348153950835
16230,190,2,516.53,15.192058823529411,31,30,30.0,32.881442385173244,Mid,1,5.25227342804663,1.0986122886681098,6.2490674944737625,2.7845209259745314,3.522867442229855
16232,44,4,840.88,24.025142857142857,24,171,57.0,141.12303091976517,High,0,3.8066624897703196,1.6094379124341003,6.735637486270971,3.2198810337621278,4.9566930974084285
16233,71,3,476.88,22.708571428571428,21,295,147.5,123.18622309197652,High,0,4.276666119016055,1.3862943611198906,6.169359654949023,3.1658366464093537,4.821782238161351
16235,41,5,789.16,18.35255813953488,39,291,72.75,164.9216183497929,High,0,3.7376696182833684,1.791759469228055,6.672235456599872,2.9628246143311996,5.111515498229411
16236,78,1,432.2,21.61,20,0,0.0,21.61,Low,0,4.3694478524670215,0.6931471805599453,6.071199515126835,3.1183922862898785,3.1183922862898785
16239,57,2,363.2,20.177777777777777,17,132,132.0,54.94989345509894,Mid,0,4.060443010546419,1.0986122886681098,5.897703167293508,3.052952413883882,4.0244565304683455
